2021-11-11T09:03:35.501Z [AUDIT] Token created by 'anonymous': tokenId='ba713e70-e939-4689-9aa5-27e3a1c0bd6e', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-11T20:16:42.059Z [AUDIT] Token created by 'jffe@000': tokenId='2bc24bf1-8dcd-4ed4-8d90-21b4f6425aea', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1636662402059, refreshable=false
2021-11-11T20:17:08.379Z [AUDIT] Token created by 'jffe@000': tokenId='9a94fbe8-e0e3-4ed2-a624-41bd7b83c2c8', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636662428379, refreshable=false
2021-11-11T20:17:56.851Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='db74df68-0b00-4055-bf50-9fcff80c635e', tokenId='475f05a4-e241-4ba6-b0c3-a54d7e6e51d1', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663676848, refreshable=true
2021-11-11T20:17:56.871Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='db74df68-0b00-4055-bf50-9fcff80c635e', tokenId='bc99f75c-55f6-493d-8f12-706943ef362a', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663676868, refreshable=true
2021-11-11T20:21:11.825Z [AUDIT] Token created by 'jffe@000': tokenId='2a4d4fba-b303-45e4-8504-67ec19603190', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636662671825, refreshable=false
2021-11-11T20:21:11.826Z [AUDIT] Token created by 'jffe@000': tokenId='743b897a-6773-473c-ac41-b6e067602f67', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636662671825, refreshable=false
2021-11-11T20:28:13.230Z [AUDIT] Token created by 'anonymous': tokenId='92bdf52d-cbc9-40f1-861c-bdb34049eae0', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-11T20:28:13.292Z [AUDIT] Token revoked by 'anonymous': tokenId='f2bde5a1-76ea-4934-8372-11bf7e5924f9', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-11T20:28:21.231Z [AUDIT] Token created by 'anonymous': tokenId='36695dd9-d715-4c97-b186-7e83458945c5', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636662621229, refreshable=false
2021-11-11T20:28:21.402Z [AUDIT] Token created by 'anonymous': tokenId='37eb7d3f-6eae-4c5d-889e-aacc336923e9', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636662621401, refreshable=false
2021-11-11T20:28:21.613Z [AUDIT] Token created by 'anonymous': tokenId='0d147d66-573f-484e-8512-f26d0315e00f', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636662621611, refreshable=false
2021-11-11T20:28:22.026Z [AUDIT] Token created by 'anonymous': tokenId='856d9747-9b9f-45f6-983a-e5281e538709', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636662622024, refreshable=false
2021-11-11T20:28:22.833Z [AUDIT] Token created by 'anonymous': tokenId='5564bbe7-1ded-4104-9c3a-5ad5ce7adb62', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636662622832, refreshable=false
2021-11-11T20:28:22.945Z [AUDIT] Token created by 'anonymous': tokenId='05c462fc-7187-4eda-95a8-8401b310ae1b', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-11T20:28:22.954Z [AUDIT] Token revoked by 'anonymous': tokenId='dbad61ae-a71a-459d-b44f-cc1cc008de19', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-11T20:28:22.998Z [AUDIT] Token created by 'anonymous': tokenId='3a094ab8-05ae-48dd-add7-bcad6b385601', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-11T20:28:23.002Z [AUDIT] Token revoked by 'anonymous': tokenId='ed935c35-a7ff-4af7-ab1f-89fbcdd2901c', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-11T20:28:23.073Z [AUDIT] Token created by 'jfevt@01fm73sqysjgst0t1vddpw09kv': tokenId='aeb5fca2-1c09-4ad2-8de5-66203586872d', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=1636748903072, refreshable=true
2021-11-11T20:28:23.333Z [AUDIT] Token created by 'anonymous': tokenId='25174582-f2d5-4081-93cd-b40604955cb2', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-11T20:28:23.337Z [AUDIT] Token revoked by 'anonymous': tokenId='47af920e-88ec-4bc2-b576-55359db2d02a', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-11T20:28:23.809Z [AUDIT] Token created by 'anonymous': tokenId='1860759b-8a24-48db-bd11-853281777d87', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-11T20:28:23.813Z [AUDIT] Token revoked by 'anonymous': tokenId='50cc6ed4-ae03-48f5-b622-7b57b1f14a22', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-11T20:28:25.842Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='a2e67db0-2b4a-4c43-8d5b-cd917b4e4d24', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=2582742505841, refreshable=false
2021-11-11T20:28:26.266Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='f22ec1b2-6095-4edb-9bdd-f4404d1b7645', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', expiry=none, refreshable=false
2021-11-11T20:28:31.211Z [AUDIT] Token created by 'anonymous': tokenId='df222b1f-8880-474a-adee-c583f420ba87', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-11T20:28:31.214Z [AUDIT] Token revoked by 'anonymous': tokenId='17eb0745-bd0e-4051-8e4d-4469ab3a75e6', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-11T20:28:31.249Z [AUDIT] Token created by 'jffe@000': tokenId='1df31cbe-1297-4c4f-9a92-d4b821b2e473', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663111249, refreshable=false
2021-11-11T20:35:27.727Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='bc99f75c-55f6-493d-8f12-706943ef362a', tokenId='3a473d63-1252-4eb7-bf6a-125bcc070fad', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636664727726, refreshable=true
2021-11-11T20:35:27.742Z [AUDIT] Token created by 'jffe@000': tokenId='17350c20-c235-4058-8d94-459a20e2c4c6', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663527742, refreshable=false
2021-11-11T20:35:27.742Z [AUDIT] Token created by 'jffe@000': tokenId='9c9fc755-0df0-4f7d-b466-cd392415995d', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663527742, refreshable=false
2021-11-11T20:35:27.865Z [AUDIT] Token created by 'jffe@000': tokenId='c4d64bb6-9f2a-431f-843b-65b08e8b1a0d', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1636663527865, refreshable=false
2021-11-11T20:35:27.939Z [AUDIT] Token created by 'jffe@000': tokenId='eb387fb0-d572-410b-b359-349bdc297d88', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663527939, refreshable=false
2021-11-11T20:35:28.463Z [AUDIT] Token created by 'jffe@000': tokenId='902f1ab1-98bf-4793-bdd9-18d679b400dd', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636663528463, refreshable=false
2021-11-11T20:38:33.755Z [AUDIT] Token created by 'jffe@000': tokenId='2d970e67-881c-4607-99c6-b24122b866af', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663713755, refreshable=false
2021-11-11T20:38:33.755Z [AUDIT] Token created by 'jffe@000': tokenId='f53883cb-e583-4571-8d09-eb9b4d16a655', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663713755, refreshable=false
2021-11-11T20:38:33.756Z [AUDIT] Token created by 'jffe@000': tokenId='114bf697-701f-4628-8a2e-fcf740662283', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663713755, refreshable=false
2021-11-11T20:38:33.756Z [AUDIT] Token created by 'jffe@000': tokenId='f161d80a-e652-4adc-a026-9dc193f3922f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663713756, refreshable=false
2021-11-11T20:38:33.761Z [AUDIT] Token created by 'jffe@000': tokenId='eeac015d-3b62-4ccd-aca7-e1e29f074d56', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636663713761, refreshable=false
2021-11-11T20:45:29.784Z [AUDIT] Token created by 'jffe@000': tokenId='ca528ca7-ad15-409a-9125-dd89ca3a2a3b', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636664129784, refreshable=false
2021-11-11T20:48:33.928Z [AUDIT] Token created by 'jffe@000': tokenId='4869d4fd-6338-49a1-aaab-b0055b281b00', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664313928, refreshable=false
2021-11-11T20:48:33.929Z [AUDIT] Token created by 'jffe@000': tokenId='843b5ed2-4224-4a17-8395-18bf3ef7592f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664313929, refreshable=false
2021-11-11T20:48:33.929Z [AUDIT] Token created by 'jffe@000': tokenId='106a549d-6ac8-4a63-9d45-b5552df78f04', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664313928, refreshable=false
2021-11-11T20:48:33.931Z [AUDIT] Token created by 'jffe@000': tokenId='3b479d29-272a-4932-ad99-8d556318fd6e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664313931, refreshable=false
2021-11-11T20:48:33.935Z [AUDIT] Token created by 'jffe@000': tokenId='a7acd8b5-c3bd-4a3a-84c9-b3c8d0ba16cb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664313935, refreshable=false
2021-11-11T20:55:53.098Z [AUDIT] Token created by 'jffe@000': tokenId='ba12443b-c9f5-48da-b054-4f09cecdc13e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636664753098, refreshable=false
2021-11-11T20:58:34.088Z [AUDIT] Token created by 'jffe@000': tokenId='698da053-f39f-464a-9458-5385ba653c86', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664914088, refreshable=false
2021-11-11T20:58:34.088Z [AUDIT] Token created by 'jffe@000': tokenId='ae43a8af-5383-4a03-94c6-39a92e145f8d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664914088, refreshable=false
2021-11-11T20:58:34.089Z [AUDIT] Token created by 'jffe@000': tokenId='8ca9a6a8-6cc1-4867-b2d8-cf9cf73ad830', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664914089, refreshable=false
2021-11-11T20:58:34.090Z [AUDIT] Token created by 'jffe@000': tokenId='cbf57053-c5c6-4f33-8add-a3ca79250f8c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664914090, refreshable=false
2021-11-11T20:58:34.095Z [AUDIT] Token created by 'jffe@000': tokenId='4f47efb7-e06f-4056-b090-ca5616c245ed', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636664914094, refreshable=false
2021-11-11T20:58:50.160Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='3a473d63-1252-4eb7-bf6a-125bcc070fad', tokenId='e2957c54-6a8d-4832-bcae-364b929ebded', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636666130157, refreshable=true
2021-11-13T13:28:04.066Z [AUDIT] Token created by 'anonymous': tokenId='44ca47a6-936a-46af-9d54-89475900da27', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-13T13:28:04.122Z [AUDIT] Token revoked by 'anonymous': tokenId='92bdf52d-cbc9-40f1-861c-bdb34049eae0', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-13T13:28:07.277Z [AUDIT] Token created by 'anonymous': tokenId='194bf263-d30f-4b95-9af5-5f64ff9d3240', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636810207274, refreshable=false
2021-11-13T13:28:07.436Z [AUDIT] Token created by 'anonymous': tokenId='db1aa23d-e4ed-4c87-bbbb-54501c5d4bc1', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636810207434, refreshable=false
2021-11-13T13:28:07.656Z [AUDIT] Token created by 'anonymous': tokenId='2cbe231d-66fd-4c4a-9069-72f62ac19786', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636810207654, refreshable=false
2021-11-13T13:28:08.071Z [AUDIT] Token created by 'anonymous': tokenId='42258b1c-301e-4930-93c9-411c962b0bc2', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636810208068, refreshable=false
2021-11-13T13:28:08.880Z [AUDIT] Token created by 'anonymous': tokenId='0ef8c20c-29a9-466f-b3f6-159248a679b8', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636810208879, refreshable=false
2021-11-13T13:28:09.002Z [AUDIT] Token created by 'anonymous': tokenId='b25bee51-567e-4edb-bdc2-df086d48cf56', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-13T13:28:09.007Z [AUDIT] Token revoked by 'anonymous': tokenId='05c462fc-7187-4eda-95a8-8401b310ae1b', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-13T13:28:09.100Z [AUDIT] Token created by 'anonymous': tokenId='08fc30eb-1d51-47ce-80d7-976dc554095a', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T13:28:09.104Z [AUDIT] Token revoked by 'anonymous': tokenId='3a094ab8-05ae-48dd-add7-bcad6b385601', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T13:28:09.144Z [AUDIT] Token created by 'jfevt@01fm73sqysjgst0t1vddpw09kv': tokenId='6de589e2-58f4-4925-8a61-0129919958ec', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=1636896489142, refreshable=true
2021-11-13T13:28:09.344Z [AUDIT] Token created by 'anonymous': tokenId='ed994430-1f45-4893-ac15-e7063843c692', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-13T13:28:09.347Z [AUDIT] Token revoked by 'anonymous': tokenId='1860759b-8a24-48db-bd11-853281777d87', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-13T13:28:09.413Z [AUDIT] Token created by 'anonymous': tokenId='561a0435-a8fc-417f-aedc-7a720ad2d4e2', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T13:28:09.417Z [AUDIT] Token revoked by 'anonymous': tokenId='25174582-f2d5-4081-93cd-b40604955cb2', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T13:28:13.010Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='374da6e8-f720-4aa4-adef-244e1b3bb9ea', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=2582890093009, refreshable=false
2021-11-13T13:28:13.759Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='fd9f9aea-316a-4ce9-9566-e7cafa44ff69', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', expiry=none, refreshable=false
2021-11-13T13:28:18.785Z [AUDIT] Token created by 'anonymous': tokenId='a2798b12-19b7-4ac8-9554-55efbba42b21', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-13T13:28:18.789Z [AUDIT] Token revoked by 'anonymous': tokenId='df222b1f-8880-474a-adee-c583f420ba87', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-13T13:28:18.834Z [AUDIT] Token created by 'jffe@000': tokenId='c9c3ede4-8b65-4e3e-9a5d-1662e9c6600d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636810698834, refreshable=false
2021-11-13T16:47:34.106Z [AUDIT] Token created by 'anonymous': tokenId='14e9fc1f-d121-4fc1-ba37-eadc8711fda4', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-13T16:47:34.247Z [AUDIT] Token revoked by 'anonymous': tokenId='44ca47a6-936a-46af-9d54-89475900da27', issuer='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', subject='jfrou@01fm73sv6s4d6cyy1rm4qbwzj4', expiry=none, refreshable=false
2021-11-13T16:47:36.344Z [AUDIT] Token created by 'anonymous': tokenId='48fdda23-fcce-43a7-bbe9-e60a491f0a70', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636822176318, refreshable=false
2021-11-13T16:47:37.912Z [AUDIT] Token created by 'anonymous': tokenId='a890340c-e232-49d4-aa90-71411d4f99e4', issuer='jfac@01fm73sqysjgst0t1vddpw09kv', subject='jfac@01fm73sqysjgst0t1vddpw09kv', expiry=1636822177907, refreshable=false
2021-11-13T16:47:37.967Z [AUDIT] Token created by 'anonymous': tokenId='2c6f1a74-114f-432e-9259-951b40da1433', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-13T16:47:37.992Z [AUDIT] Token created by 'anonymous': tokenId='11947e91-9924-4e93-b1dc-00f5c6aab926', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T16:47:38.075Z [AUDIT] Token created by 'anonymous': tokenId='194d43bf-2630-446e-b119-012b76cc2919', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T16:47:38.136Z [AUDIT] Token revoked by 'anonymous': tokenId='561a0435-a8fc-417f-aedc-7a720ad2d4e2', issuer='jfob@01fm73sqysjgst0t1vddpw09kv', subject='jfob@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T16:47:38.138Z [AUDIT] Token revoked by 'anonymous': tokenId='b25bee51-567e-4edb-bdc2-df086d48cf56', issuer='jfmd@01fm73sw2hffqpz18jr6kq7m9p', subject='jfmd@01fm73sw2hffqpz18jr6kq7m9p', expiry=none, refreshable=false
2021-11-13T16:47:38.138Z [AUDIT] Token revoked by 'anonymous': tokenId='08fc30eb-1d51-47ce-80d7-976dc554095a', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=none, refreshable=false
2021-11-13T16:47:38.377Z [AUDIT] Token created by 'jfevt@01fm73sqysjgst0t1vddpw09kv': tokenId='fefe15a0-1956-49e1-8c9e-768960a479b1', issuer='jfevt@01fm73sqysjgst0t1vddpw09kv', subject='jfevt@01fm73sqysjgst0t1vddpw09kv', expiry=1636908458366, refreshable=true
2021-11-13T16:47:38.981Z [AUDIT] Token created by 'anonymous': tokenId='76eee8d5-eeff-452f-8c1a-518950159594', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-13T16:47:38.985Z [AUDIT] Token revoked by 'anonymous': tokenId='ed994430-1f45-4893-ac15-e7063843c692', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=none, refreshable=false
2021-11-13T16:47:40.314Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='a3c4ea71-5a0f-4299-9c2f-080771f6af0e', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf', expiry=2582902060313, refreshable=false
2021-11-13T16:47:41.878Z [AUDIT] Token created by 'jfrt@01fm73t3m1gsbw1sp9a3en1jrf': tokenId='94520c99-bca2-4349-9eb5-91ad9a8b9c8b', issuer='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', subject='jfrt@01fm73t3m1gsbw1sp9a3en1jrf/users/_system_', expiry=none, refreshable=false
2021-11-13T16:47:50.817Z [AUDIT] Token created by 'anonymous': tokenId='bf573afe-47c1-466e-bf84-78f8acf4561c', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-13T16:47:50.822Z [AUDIT] Token revoked by 'anonymous': tokenId='a2798b12-19b7-4ac8-9554-55efbba42b21', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-11-13T16:47:50.881Z [AUDIT] Token created by 'jffe@000': tokenId='20cd3570-7dc6-4788-9293-66e7d1db089d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636822670880, refreshable=false
2021-11-13T16:48:10.486Z [AUDIT] Token created by 'jffe@000': tokenId='0688e28b-4a8d-4124-a6f5-9e2f0ccf75cf', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1636822690486, refreshable=false
2021-11-13T16:48:10.490Z [AUDIT] Token created by 'jffe@000': tokenId='af1fe94c-0f7e-4f14-9169-cdb06ac1a471', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1636822690490, refreshable=false
2021-11-13T16:48:14.653Z [AUDIT] Token created by 'jffe@000': tokenId='67fcfbc4-c721-4811-bd01-632dd859337b', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636823894652, refreshable=true
2021-11-13T16:48:14.746Z [AUDIT] Token created by 'jffe@000': tokenId='d3d494a5-53dc-4858-9dec-7542f3bf83f8', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636822694746, refreshable=false
2021-11-13T16:48:14.749Z [AUDIT] Token created by 'jffe@000': tokenId='155b4d81-3d66-4899-b19e-4097536a2218', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636822694749, refreshable=false
2021-11-13T16:48:14.999Z [AUDIT] Token created by 'jffe@000': tokenId='155f9102-9474-4c87-9f2c-5244b68af7d9', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636822694999, refreshable=false
2021-11-13T16:48:15.367Z [AUDIT] Token created by 'jffe@000': tokenId='fe9154ee-b5d7-4657-b579-657bdde50a10', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636822695367, refreshable=false
2021-11-13T16:53:42.417Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='67fcfbc4-c721-4811-bd01-632dd859337b', tokenId='d9d5f471-18e1-442c-b27c-0b5280d321e9', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636824222415, refreshable=true
2021-11-13T16:57:53.245Z [AUDIT] Token created by 'jffe@000': tokenId='521539b1-18f0-45b3-ac65-15a82fc47b97', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823273245, refreshable=false
2021-11-13T16:57:53.246Z [AUDIT] Token created by 'jffe@000': tokenId='6fca8db7-87f2-4991-868c-9295ee7915e0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823273246, refreshable=false
2021-11-13T16:57:53.246Z [AUDIT] Token created by 'jffe@000': tokenId='78f5af12-af4d-4632-b419-a327bcf3efba', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823273246, refreshable=false
2021-11-13T16:57:53.248Z [AUDIT] Token created by 'jffe@000': tokenId='7e5915f6-23a0-4be2-ae3d-958b10622af7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823273248, refreshable=false
2021-11-13T16:57:53.253Z [AUDIT] Token created by 'jffe@000': tokenId='1c70b96c-5ab5-409a-afe8-32e3948905cb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823273253, refreshable=false
2021-11-13T16:58:15.663Z [AUDIT] Token created by 'jffe@000': tokenId='7c976838-5384-4bd0-866c-1d1ef529055c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636823295663, refreshable=false
2021-11-13T16:59:22.164Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='d9d5f471-18e1-442c-b27c-0b5280d321e9', tokenId='14b4113b-d88f-4cbc-9d3f-1f584fe3c086', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1636824562160, refreshable=true
2021-11-13T17:07:53.484Z [AUDIT] Token created by 'jffe@000': tokenId='c2e2f929-8e1d-4afe-b195-022d367a3e44', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823873484, refreshable=false
2021-11-13T17:07:53.484Z [AUDIT] Token created by 'jffe@000': tokenId='d4d04208-b98a-4276-bffb-bcd500147fbd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823873484, refreshable=false
2021-11-13T17:07:53.485Z [AUDIT] Token created by 'jffe@000': tokenId='f37b8ed8-c029-437f-a234-74b70d477f2e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1636823873485, refreshable=false
